order_item_id,order_id,product_id,quantity,unit_price,discount_amount
774,1539,1051,1,138.75,0.0
775,1540,1022,1,69.13,0.0
776,1541,1024,1,36.24,0.0
777,1542,1019,1,39.27,0.0
778,1543,1005,1,81.69,0.0
779,1544,1062,1,247.15,0.0
779,1544,1015,1,84.52,0.0
781,1545,1053,1,81.38,0.0
781,1545,1034,3,479.4,0.0
783,1546,1049,1,99.06,0.0
783,1546,1092,1,77.3,0.0
783,1546,1036,1,354.4,0.0
786,1547,1026,1,647.46,0.0
787,1548,1006,1,35.72,0.0
787,1548,1004,3,69.11,0.0
787,1548,1062,3,247.15,0.0
790,1549,1077,1,28.81,0.0
790,1549,1003,1,20.69,0.0
792,1550,1018,1,82.3,0.0
793,1551,1062,1,247.15,0.0
794,1552,1055,3,185.41,0.0
795,1553,1079,2,61.11,0.0
795,1553,1044,1,586.31,0.0
795,1553,1016,2,77.28,0.0
798,1554,1062,1,247.15,0.0
799,1555,1028,3,520.87,0.0
800,1556,1029,1,1060.03,0.0
801,1557,1069,1,160.51,0.0
802,1558,1016,1,77.28,0.0
803,1559,1019,2,39.27,0.0
804,1560,1013,1,86.41,0.0
805,1561,1063,1,21.75,0.0
805,1561,1061,1,156.46,0.0
807,1562,1083,3,90.43,0.0
808,1563,1042,1,227.11,0.0
809,1564,1087,1,37.24,0.0
810,1565,1067,1,196.26,0.0
811,1566,1046,1,639.26,0.0
812,1567,1014,2,67.55,0.0
812,1567,1049,1,99.06,0.0
814,1568,1003,1,20.69,0.0
815,1569,1032,2,319.94,0.0
816,1570,1090,1,42.32,0.0
817,1571,1084,2,59.0,0.0
818,1572,1061,1,156.46,0.0
819,1573,1051,1,138.75,0.0
820,1574,1093,1,62.3,0.0
821,1575,1083,3,90.43,0.0
822,1576,1002,1,67.11,0.0
822,1576,1095,2,77.08,0.0
824,1577,1015,1,84.52,0.0
825,1578,1043,1,947.82,0.0
826,1579,1064,1,227.42,0.0
827,1580,1032,1,319.94,0.0
828,1581,1084,1,59.0,0.0
829,1582,1065,3,123.39,0.0
830,1583,1051,3,138.75,0.0
830,1583,1014,2,67.55,0.0
832,1584,1076,1,77.95,0.0
833,1585,1029,1,1060.03,0.0
834,1586,1001,1,36.36,0.0
835,1587,1053,1,81.38,0.0
836,1588,1087,1,37.24,0.0
837,1589,1054,1,34.3,0.0
838,1590,1033,1,873.93,0.0
839,1591,1033,1,873.93,0.0
840,1592,1033,3,873.93,0.0
840,1592,1074,1,39.9,0.0
842,1593,1073,1,116.43,0.0
842,1593,1056,1,203.45,0.0
842,1593,1077,1,28.81,0.0
845,1594,1096,3,20.16,0.0
845,1594,1087,1,37.24,0.0
847,1595,1061,3,156.46,0.0
848,1596,1059,3,147.27,0.0
849,1597,1004,1,69.11,0.0
849,1597,1094,1,85.98,0.0
851,1598,1062,1,247.15,0.0
852,1599,1040,1,1029.67,0.0
853,1600,1013,1,86.41,0.0
854,1601,1021,1,59.85,0.0
855,1602,1041,2,201.9,0.0
856,1603,1016,1,77.28,0.0
857,1604,1024,1,36.24,0.0
858,1605,1056,1,203.45,0.0
859,1606,1084,1,59.0,0.0
860,1607,1063,1,21.75,0.0
861,1608,1001,1,36.36,0.0
861,1608,1096,2,20.16,0.0
863,1609,1026,1,647.46,0.0
863,1609,1077,1,28.81,0.0
865,1610,1063,1,21.75,0.0
866,1611,1032,1,319.94,0.0
866,1611,1039,1,194.84,0.0
866,1611,1084,3,59.0,0.0
869,1612,1081,1,58.16,0.0
869,1612,1010,1,29.41,0.0
869,1612,1092,2,77.3,0.0
872,1613,1067,1,196.26,0.0
873,1614,1089,1,35.23,0.0
874,1615,1008,1,41.08,0.0
875,1616,1022,1,69.13,0.0
875,1616,1071,1,215.5,0.0
877,1617,1003,3,20.69,0.0
878,1618,1037,3,756.71,0.0
879,1619,1016,1,77.28,0.0
880,1620,1042,1,227.11,0.0
881,1621,1034,3,479.4,0.0
881,1621,1026,1,647.46,0.0
883,1622,1002,1,67.11,0.0
884,1623,1061,1,156.46,0.0
885,1624,1087,1,37.24,0.0
886,1625,1023,3,32.62,0.0
887,1626,1035,1,100.58,0.0
887,1626,1083,1,90.43,0.0
887,1626,1058,1,120.13,0.0
890,1627,1029,1,1060.03,0.0
891,1628,1022,1,69.13,0.0
892,1629,1079,1,61.11,0.0
892,1629,1065,2,123.39,0.0
894,1630,1050,1,138.13,0.0
894,1630,1012,1,44.35,0.0
896,1631,1002,1,67.11,0.0
897,1632,1041,1,201.9,0.0
898,1633,1087,1,37.24,0.0
899,1634,1029,1,1060.03,0.0
900,1635,1001,1,36.36,0.0
901,1636,1020,1,44.34,0.0
901,1636,1092,3,77.3,0.0
901,1636,1028,1,520.87,0.0
904,1637,1028,1,520.87,0.0
905,1638,1077,1,28.81,0.0
905,1638,1032,1,319.94,0.0
907,1639,1090,1,42.32,0.0
908,1640,1030,1,72.15,0.0
909,1641,1082,1,52.97,0.0
909,1641,1043,1,947.82,0.0
911,1642,1004,1,69.11,0.0
912,1643,1070,1,66.74,0.0
913,1644,1081,1,58.16,0.0
914,1645,1038,1,1082.55,0.0
915,1646,1073,1,116.43,0.0
915,1646,1021,1,59.85,0.0
917,1647,1092,1,77.3,0.0
918,1648,1092,1,77.3,0.0
919,1649,1032,1,319.94,0.0
920,1650,1030,1,72.15,0.0
921,1651,1005,1,81.69,0.0
922,1652,1084,1,59.0,0.0
923,1653,1065,1,123.39,0.0
924,1654,1075,1,96.79,0.0
924,1654,1050,1,138.13,0.0
926,1655,1091,1,55.48,0.0
927,1656,1055,1,185.41,0.0
928,1657,1010,1,29.41,0.0
929,1658,1085,1,46.31,0.0
930,1659,1073,1,116.43,0.0
930,1659,1010,1,29.41,0.0
932,1660,1084,1,59.0,0.0
933,1661,1049,2,99.06,0.0
934,1662,1092,1,77.3,0.0
934,1662,1047,1,76.32,0.0
934,1662,1025,1,66.38,0.0
937,1663,1081,1,58.16,0.0
938,1664,1089,1,35.23,0.0
939,1665,1048,1,749.58,0.0
939,1665,1012,1,44.35,0.0
941,1666,1084,1,59.0,0.0
941,1666,1074,1,39.9,0.0
941,1666,1011,1,39.64,0.0
944,1667,1033,1,873.93,0.0
944,1667,1022,1,69.13,0.0
944,1667,1081,3,58.16,0.0
947,1668,1080,1,13.23,0.0
948,1669,1047,3,76.32,0.0
948,1669,1073,1,116.43,0.0
950,1670,1055,1,185.41,0.0
950,1670,1067,1,196.26,0.0
950,1670,1054,3,34.3,0.0
953,1671,1091,1,55.48,0.0
953,1671,1006,1,35.72,0.0
955,1672,1062,1,247.15,0.0
956,1673,1018,1,82.3,0.0
957,1674,1038,1,1082.55,0.0
958,1675,1010,1,29.41,0.0
958,1675,1061,2,156.46,0.0
960,1676,1083,1,90.43,0.0
961,1677,1053,1,81.38,0.0
961,1677,1071,3,215.5,0.0
961,1677,1054,1,34.3,0.0
964,1678,1012,1,44.35,0.0
965,1679,1033,1,873.93,0.0
965,1679,1014,1,67.55,0.0
965,1679,1057,1,194.48,0.0
968,1680,1014,1,67.55,0.0
969,1681,1096,1,20.16,0.0
969,1681,1049,1,99.06,0.0
971,1682,1095,1,77.08,0.0
972,1683,1043,1,947.82,0.0
973,1684,1061,2,156.46,0.0
974,1685,1042,1,227.11,0.0
974,1685,1033,1,873.93,0.0
974,1685,1045,1,392.31,0.0
977,1686,1071,1,215.5,0.0
978,1687,1091,1,55.48,0.0
979,1688,1003,1,20.69,0.0
980,1689,1041,1,201.9,0.0
981,1690,1007,1,72.27,0.0
981,1690,1065,1,123.39,0.0
981,1690,1074,1,39.9,0.0
984,1691,1074,3,39.9,0.0
985,1692,1037,1,756.71,0.0
986,1693,1044,2,586.31,0.0
987,1694,1067,1,196.26,0.0
988,1695,1025,1,66.38,0.0
989,1696,1019,3,39.27,0.0
990,1697,1022,1,69.13,0.0
991,1698,1030,3,72.15,0.0
992,1699,1069,1,160.51,0.0
992,1699,1023,1,32.62,0.0
992,1699,1092,1,77.3,0.0
995,1700,1077,1,28.81,0.0
996,1701,1043,1,947.82,0.0
997,1702,1012,1,44.35,0.0
997,1702,1024,1,36.24,0.0
999,1703,1039,1,194.84,0.0
999,1703,1038,1,1082.55,0.0
1001,1704,1085,2,46.31,0.0
1002,1705,1040,1,1029.67,0.0
1003,1706,1050,1,138.13,0.0
1004,1707,1058,1,120.13,0.0
1005,1708,1022,1,69.13,0.0
1006,1709,1011,1,39.64,0.0
1007,1710,1051,1,138.75,0.0
1008,1711,1057,1,194.48,0.0
1009,1712,1050,1,138.13,0.0
1010,1713,1002,2,67.11,0.0
1010,1713,1076,2,77.95,0.0
1010,1713,1071,1,215.5,0.0
1013,1714,1093,1,62.3,0.0
1013,1714,1079,1,61.11,0.0
1015,1715,1093,1,62.3,0.0
1015,1715,1066,1,155.63,0.0
1017,1716,1007,1,72.27,0.0
1017,1716,1051,1,138.75,0.0
1019,1717,1091,3,55.48,0.0
1020,1718,1037,3,756.71,0.0
1020,1718,1056,1,203.45,0.0
1020,1718,1024,1,36.24,0.0
1023,1719,1050,1,138.13,0.0
1023,1719,1093,2,62.3,0.0
1025,1720,1085,1,46.31,0.0
1025,1720,1012,1,44.35,0.0
1025,1720,1045,1,392.31,0.0
1028,1721,1049,1,99.06,0.0
1028,1721,1047,1,76.32,0.0
1030,1722,1078,1,55.06,0.0
1031,1723,1050,2,138.13,0.0
1031,1723,1095,1,77.08,0.0
1033,1724,1002,1,67.11,0.0
1033,1724,1066,1,155.63,0.0
1033,1724,1053,1,81.38,0.0
1036,1725,1051,1,138.75,0.0
1037,1726,1082,2,52.97,0.0
1037,1726,1058,3,120.13,0.0
1039,1727,1070,3,66.74,0.0
1040,1728,1049,3,99.06,0.0
1041,1729,1095,3,77.08,0.0
1041,1729,1047,1,76.32,0.0
1041,1729,1010,1,29.41,0.0
1044,1730,1009,3,69.18,0.0
1045,1731,1048,1,749.58,0.0
1046,1732,1090,1,42.32,0.0
1047,1733,1006,1,35.72,0.0
1048,1734,1048,3,749.58,0.0
1049,1735,1030,1,72.15,0.0
1050,1736,1011,1,39.64,0.0
1051,1737,1012,1,44.35,0.0
1052,1738,1043,1,947.82,0.0
1052,1738,1077,1,28.81,0.0
1054,1739,1061,1,156.46,0.0
1054,1739,1078,1,55.06,0.0
1054,1739,1078,1,55.06,0.0
1057,1740,1091,3,55.48,0.0
1058,1741,1057,2,194.48,0.0
1059,1742,1039,1,194.84,0.0
1059,1742,1042,1,227.11,0.0
1059,1742,1011,1,39.64,0.0
1062,1743,1032,1,319.94,0.0
1062,1743,1093,3,62.3,0.0
1064,1744,1051,1,138.75,0.0
1065,1745,1008,1,41.08,0.0
1066,1746,1093,1,62.3,0.0
1067,1747,1003,1,20.69,0.0
1068,1748,1069,1,160.51,0.0
1068,1748,1015,1,84.52,0.0
1070,1749,1051,1,138.75,0.0
1071,1750,1055,1,185.41,0.0
1071,1750,1096,1,20.16,0.0
1073,1751,1038,1,1082.55,0.0
1074,1752,1093,1,62.3,0.0
1075,1753,1054,3,34.3,0.0
1075,1753,1069,1,160.51,0.0
1075,1753,1045,1,392.31,0.0
1078,1754,1049,1,99.06,0.0
1079,1755,1085,1,46.31,0.0
1079,1755,1050,2,138.13,0.0
1081,1756,1013,2,86.41,0.0
1082,1757,1045,1,392.31,0.0
1082,1757,1006,1,35.72,0.0
1084,1758,1026,1,647.46,0.0
1084,1758,1075,1,96.79,0.0
1086,1759,1025,3,66.38,0.0
1086,1759,1025,1,66.38,0.0
1086,1759,1043,1,947.82,0.0
1089,1760,1039,1,194.84,0.0
1089,1760,1006,1,35.72,0.0
1091,1761,1015,1,84.52,0.0
1092,1762,1055,1,185.41,0.0
1093,1763,1039,1,194.84,0.0
1094,1764,1069,1,160.51,0.0
1095,1765,1016,3,77.28,0.0
1095,1765,1009,1,69.18,0.0
1097,1766,1063,1,21.75,0.0
1098,1767,1057,1,194.48,0.0
1099,1768,1085,1,46.31,0.0
1100,1769,1045,1,392.31,0.0
1101,1770,1091,3,55.48,0.0
1101,1770,1056,1,203.45,0.0
1103,1771,1080,3,13.23,0.0
1104,1772,1024,3,36.24,0.0
1105,1773,1006,1,35.72,0.0
1106,1774,1015,1,84.52,0.0
1106,1774,1087,1,37.24,0.0
1108,1775,1096,1,20.16,0.0
1109,1776,1074,1,39.9,0.0
1110,1777,1076,1,77.95,0.0
1110,1777,1019,1,39.27,0.0
1112,1778,1083,1,90.43,0.0
1113,1779,1068,1,78.07,0.0
1114,1780,1007,1,72.27,0.0
1115,1781,1010,1,29.41,0.0
1115,1781,1064,1,227.42,0.0
1117,1782,1017,1,51.27,0.0
1118,1783,1013,1,86.41,0.0
1119,1784,1036,1,354.4,0.0
1120,1785,1041,1,201.9,0.0
1121,1786,1029,1,1060.03,0.0
1122,1787,1063,1,21.75,0.0
1123,1788,1066,2,155.63,0.0
1124,1789,1032,1,319.94,0.0
1125,1790,1013,1,86.41,0.0
1126,1791,1040,1,1029.67,0.0
1127,1792,1049,3,99.06,0.0
1128,1793,1011,3,39.64,0.0
1129,1794,1086,1,91.38,0.0
1130,1795,1041,1,201.9,0.0
1131,1796,1020,1,44.34,0.0
1132,1797,1010,1,29.41,0.0
1133,1798,1059,1,147.27,0.0
1134,1799,1035,1,100.58,0.0
1135,1800,1074,1,39.9,0.0
1135,1800,1089,1,35.23,0.0
1135,1800,1019,1,39.27,0.0
1138,1801,1068,1,78.07,0.0
1139,1802,1062,1,247.15,0.0
1140,1803,1034,1,479.4,0.0
1141,1804,1031,1,244.09,0.0
1142,1805,1053,1,81.38,0.0
1143,1806,1020,1,44.34,0.0
1144,1807,1063,1,21.75,0.0
1145,1808,1091,1,55.48,0.0
1145,1808,1076,3,77.95,0.0
1147,1809,1030,1,72.15,0.0
1147,1809,1074,1,39.9,0.0
1149,1810,1043,1,947.82,0.0
1150,1811,1054,1,34.3,0.0
1151,1812,1017,1,51.27,0.0
1152,1813,1041,1,201.9,0.0
1153,1814,1039,1,194.84,0.0
1154,1815,1047,1,76.32,0.0
1155,1816,1037,2,756.71,0.0
1156,1817,1032,1,319.94,0.0
1157,1818,1026,3,647.46,0.0
1158,1819,1071,3,215.5,0.0
1159,1820,1053,1,81.38,0.0
1160,1821,1087,1,37.24,0.0
1161,1822,1005,1,81.69,0.0
1162,1823,1068,1,78.07,0.0
1163,1824,1090,1,42.32,0.0
1164,1825,1026,1,647.46,0.0
1164,1825,1058,1,120.13,0.0
1166,1826,1001,1,36.36,0.0
1167,1827,1039,1,194.84,0.0
1168,1828,1020,1,44.34,0.0
1169,1829,1033,3,873.93,0.0
1169,1829,1014,1,67.55,0.0
1171,1830,1058,2,120.13,0.0
1172,1831,1085,1,46.31,0.0
1173,1832,1039,1,194.84,0.0
1173,1832,1063,1,21.75,0.0
1175,1833,1062,1,247.15,0.0
1176,1834,1067,1,196.26,0.0
1177,1835,1039,1,194.84,0.0
1178,1836,1030,1,72.15,0.0
1178,1836,1047,3,76.32,0.0
1178,1836,1043,1,947.82,0.0
1181,1837,1068,2,78.07,0.0
1182,1838,1025,1,66.38,0.0
1183,1839,1069,1,160.51,0.0
1184,1840,1083,2,90.43,0.0
1185,1841,1068,1,78.07,0.0
1185,1841,1010,1,29.41,0.0
1187,1842,1061,1,156.46,0.0
1188,1843,1052,3,150.08,0.0
1189,1844,1063,3,21.75,0.0
1190,1845,1023,1,32.62,0.0
1190,1845,1035,1,100.58,0.0
1192,1846,1008,3,41.08,0.0
1192,1846,1089,1,35.23,0.0
1194,1847,1095,1,77.08,0.0
1195,1848,1048,1,749.58,0.0
1196,1849,1023,3,32.62,0.0
1197,1850,1059,1,147.27,0.0
1198,1851,1013,1,86.41,0.0
1198,1851,1026,1,647.46,0.0
1198,1851,1056,1,203.45,0.0
1201,1852,1079,1,61.11,0.0
1201,1852,1014,1,67.55,0.0
1203,1853,1025,3,66.38,0.0
1204,1854,1084,1,59.0,0.0
1205,1855,1075,1,96.79,0.0
1206,1856,1033,1,873.93,0.0
1207,1857,1086,1,91.38,0.0
1207,1857,1022,1,69.13,0.0
1207,1857,1028,1,520.87,0.0
1210,1858,1033,1,873.93,0.0
1210,1858,1064,1,227.42,0.0
1210,1858,1009,3,69.18,0.0
1213,1859,1094,1,85.98,0.0
1214,1860,1010,1,29.41,0.0
1214,1860,1039,1,194.84,0.0
1216,1861,1006,1,35.72,0.0
1217,1862,1070,1,66.74,0.0
1218,1863,1026,1,647.46,0.0
1219,1864,1018,1,82.3,0.0
1219,1864,1076,1,77.95,0.0
1219,1864,1026,3,647.46,0.0
1222,1865,1027,1,504.49,0.0
1222,1865,1081,1,58.16,0.0
1222,1865,1090,3,42.32,0.0
1225,1866,1006,2,35.72,0.0
1226,1867,1047,1,76.32,0.0
1227,1868,1043,1,947.82,0.0
1228,1869,1029,1,1060.03,0.0
1228,1869,1025,1,66.38,0.0
1228,1869,1055,1,185.41,0.0
1231,1870,1043,1,947.82,0.0
1232,1871,1019,1,39.27,0.0
1232,1871,1078,1,55.06,0.0
1234,1872,1078,1,55.06,0.0
1235,1873,1013,2,86.41,0.0
1236,1874,1053,3,81.38,0.0
1236,1874,1038,1,1082.55,0.0
1238,1875,1019,1,39.27,0.0
1239,1876,1042,1,227.11,0.0
1239,1876,1056,2,203.45,0.0
1241,1877,1064,2,227.42,0.0
1241,1877,1011,1,39.64,0.0
1243,1878,1039,1,194.84,0.0
1243,1878,1024,1,36.24,0.0
1245,1879,1082,1,52.97,0.0
1245,1879,1091,1,55.48,0.0
1245,1879,1055,1,185.41,0.0
1248,1880,1028,1,520.87,0.0
1248,1880,1068,1,78.07,0.0
1248,1880,1027,1,504.49,0.0
1251,1881,1072,1,156.31,0.0
1252,1882,1053,1,81.38,0.0
1252,1882,1096,1,20.16,0.0
1254,1883,1070,1,66.74,0.0
1254,1883,1019,3,39.27,0.0
1254,1883,1034,2,479.4,0.0
1257,1884,1018,1,82.3,0.0
1257,1884,1034,1,479.4,0.0
1259,1885,1083,3,90.43,0.0
1259,1885,1042,3,227.11,0.0
1261,1886,1068,1,78.07,0.0
1261,1886,1007,1,72.27,0.0
1263,1887,1069,3,160.51,0.0
1263,1887,1061,1,156.46,0.0
1263,1887,1082,1,52.97,0.0
1266,1888,1096,1,20.16,0.0
1266,1888,1074,1,39.9,0.0
1268,1889,1060,1,86.84,0.0
1268,1889,1050,1,138.13,0.0
1270,1890,1014,1,67.55,0.0
1271,1891,1026,3,647.46,0.0
1272,1892,1028,1,520.87,0.0
1273,1893,1010,3,29.41,0.0
1274,1894,1017,1,51.27,0.0
1275,1895,1071,1,215.5,0.0
1276,1896,1030,1,72.15,0.0
1277,1897,1088,1,41.46,0.0
1278,1898,1006,1,35.72,0.0
1279,1899,1026,1,647.46,0.0
1280,1900,1081,1,58.16,0.0
1281,1901,1055,1,185.41,0.0
1281,1901,1057,1,194.48,0.0
1283,1902,1050,1,138.13,0.0
1283,1902,1055,1,185.41,0.0
1285,1903,1050,3,138.13,0.0
1286,1904,1063,1,21.75,0.0
1287,1905,1046,1,639.26,0.0
1288,1906,1062,1,247.15,0.0
1289,1907,1035,1,100.58,0.0
1289,1907,1061,3,156.46,0.0
1291,1908,1074,1,39.9,0.0
1292,1909,1013,1,86.41,0.0
1293,1910,1062,2,247.15,0.0
1294,1911,1069,2,160.51,0.0
1295,1912,1015,2,84.52,0.0
1296,1913,1025,1,66.38,0.0
1296,1913,1059,1,147.27,0.0
1298,1914,1046,1,639.26,0.0
1298,1914,1079,1,61.11,0.0
1300,1915,1027,1,504.49,0.0
1301,1916,1089,1,35.23,0.0
1301,1916,1086,1,91.38,0.0
1301,1916,1082,1,52.97,0.0
1304,1917,1029,1,1060.03,0.0
1305,1918,1087,1,37.24,0.0
1306,1919,1002,1,67.11,0.0
1307,1920,1083,1,90.43,0.0
1308,1921,1070,1,66.74,0.0
1309,1922,1051,1,138.75,0.0
1310,1923,1083,1,90.43,0.0
1311,1924,1014,1,67.55,0.0
1312,1925,1096,1,20.16,0.0
1313,1926,1059,1,147.27,0.0
1313,1926,1004,1,69.11,0.0
1313,1926,1029,1,1060.03,0.0
1316,1927,1041,3,201.9,0.0
1316,1927,1045,1,392.31,0.0
1318,1928,1015,1,84.52,0.0
1318,1928,1004,2,69.11,0.0
1320,1929,1004,1,69.11,0.0
1321,1930,1068,1,78.07,0.0
1322,1931,1065,1,123.39,0.0
1322,1931,1072,3,156.31,0.0
1324,1932,1022,2,69.13,0.0
1324,1932,1075,1,96.79,0.0
1326,1933,1013,1,86.41,0.0
1326,1933,1006,1,35.72,0.0
1328,1934,1094,1,85.98,0.0
1328,1934,1056,1,203.45,0.0
1328,1934,1018,1,82.3,0.0
1331,1935,1020,3,44.34,0.0
1331,1935,1040,1,1029.67,0.0
1333,1936,1069,1,160.51,0.0
1334,1937,1016,3,77.28,0.0
1335,1938,1052,2,150.08,0.0
1335,1938,1023,1,32.62,0.0
1337,1939,1057,1,194.48,0.0
1338,1940,1048,1,749.58,0.0
1339,1941,1084,2,59.0,0.0
1340,1942,1010,1,29.41,0.0
1341,1943,1065,1,123.39,0.0
1342,1944,1073,1,116.43,0.0
1343,1945,1002,1,67.11,0.0
1344,1946,1081,1,58.16,0.0
1345,1947,1079,1,61.11,0.0
1345,1947,1002,1,67.11,0.0
1347,1948,1063,1,21.75,0.0
1348,1949,1087,3,37.24,0.0
1349,1950,1005,2,81.69,0.0
1349,1950,1029,1,1060.03,0.0
1349,1950,1059,1,147.27,0.0
1352,1951,1054,1,34.3,0.0
1352,1951,1085,1,46.31,0.0
1352,1951,1071,1,215.5,0.0
1355,1952,1024,1,36.24,0.0
1356,1953,1065,2,123.39,0.0
1357,1954,1027,1,504.49,0.0
1358,1955,1049,1,99.06,0.0
1359,1956,1026,1,647.46,0.0
1359,1956,1012,1,44.35,0.0
1361,1957,1019,3,39.27,0.0
1361,1957,1041,1,201.9,0.0
1363,1958,1086,1,91.38,0.0
1364,1959,1072,1,156.31,0.0
1364,1959,1089,1,35.23,0.0
1366,1960,1082,3,52.97,0.0
1367,1961,1092,1,77.3,0.0
1368,1962,1063,1,21.75,0.0
1369,1963,1055,1,185.41,0.0
1370,1964,1048,1,749.58,0.0
1370,1964,1013,1,86.41,0.0
1372,1965,1007,1,72.27,0.0
1373,1966,1057,1,194.48,0.0
1374,1967,1008,1,41.08,0.0
1375,1968,1058,1,120.13,0.0
1376,1969,1085,1,46.31,0.0
1377,1970,1043,1,947.82,0.0
1378,1971,1085,1,46.31,0.0
1378,1971,1023,2,32.62,0.0
1380,1972,1080,1,13.23,0.0
1380,1972,1031,2,244.09,0.0
1382,1973,1041,1,201.9,0.0
1383,1974,1014,3,67.55,0.0
1384,1975,1017,1,51.27,0.0
1385,1976,1024,1,36.24,0.0
1385,1976,1087,1,37.24,0.0
1387,1977,1094,1,85.98,0.0
1388,1978,1029,1,1060.03,0.0
1389,1979,1073,1,116.43,0.0
1390,1980,1089,3,35.23,0.0
1391,1981,1051,1,138.75,0.0
1391,1981,1092,1,77.3,0.0
1391,1981,1094,1,85.98,0.0
1394,1982,1056,1,203.45,0.0
1395,1983,1024,1,36.24,0.0
1395,1983,1081,1,58.16,0.0
1397,1984,1026,3,647.46,0.0
1397,1984,1033,1,873.93,0.0
1399,1985,1087,1,37.24,0.0
1400,1986,1039,3,194.84,0.0
1401,1987,1010,1,29.41,0.0
1402,1988,1037,1,756.71,0.0
1403,1989,1032,1,319.94,0.0
1404,1990,1062,1,247.15,0.0
1405,1991,1042,1,227.11,0.0
1406,1992,1087,1,37.24,0.0
1406,1992,1021,1,59.85,0.0
1406,1992,1046,1,639.26,0.0
1409,1993,1086,1,91.38,0.0
1410,1994,1065,1,123.39,0.0
1410,1994,1091,1,55.48,0.0
1412,1995,1092,1,77.3,0.0
1412,1995,1037,1,756.71,0.0
1414,1996,1020,1,44.34,0.0
1414,1996,1008,1,41.08,0.0
1416,1997,1078,1,55.06,0.0
1416,1997,1092,1,77.3,0.0
1418,1998,1004,1,69.11,0.0
1418,1998,1050,1,138.13,0.0
1420,1999,1001,1,36.36,0.0
1420,1999,1092,1,77.3,0.0
1422,2000,1081,1,58.16,0.0
1423,2001,1082,3,52.97,0.0
1424,2002,1050,1,138.13,0.0
1425,2003,1005,2,81.69,0.0
1426,2004,1092,2,77.3,0.0
1427,2005,1006,1,35.72,0.0
1427,2005,1020,1,44.34,0.0
1429,2006,1014,1,67.55,0.0
1430,2007,1055,1,185.41,0.0
1431,2008,1001,2,36.36,0.0
1432,2009,1017,1,51.27,0.0
1433,2010,1046,1,639.26,0.0
1433,2010,1004,1,69.11,0.0
1433,2010,1059,1,147.27,0.0
1436,2011,1035,1,100.58,0.0
1437,2012,1023,1,32.62,0.0
1437,2012,1077,1,28.81,0.0
1439,2013,1090,1,42.32,0.0
1440,2014,1059,1,147.27,0.0
1441,2015,1050,1,138.13,0.0
1441,2015,1030,1,72.15,0.0
1441,2015,1096,1,20.16,0.0
1444,2016,1004,1,69.11,0.0
1444,2016,1048,1,749.58,0.0
1446,2017,1090,1,42.32,0.0
1446,2017,1016,1,77.28,0.0
1448,2018,1063,1,21.75,0.0
1449,2019,1003,1,20.69,0.0
1450,2020,1075,1,96.79,0.0
1451,2021,1049,1,99.06,0.0
1452,2022,1030,1,72.15,0.0
1452,2022,1069,1,160.51,0.0
1452,2022,1077,1,28.81,0.0
1455,2023,1025,1,66.38,0.0
1455,2023,1065,1,123.39,0.0
1457,2024,1021,2,59.85,0.0
1457,2024,1003,3,20.69,0.0
1459,2025,1062,1,247.15,0.0
1460,2026,1064,1,227.42,0.0
1461,2027,1067,1,196.26,0.0
1461,2027,1069,1,160.51,0.0
1461,2027,1017,1,51.27,0.0
1464,2028,1058,1,120.13,0.0
1464,2028,1027,1,504.49,0.0
1464,2028,1057,1,194.48,0.0
1467,2029,1060,2,86.84,0.0
1468,2030,1061,1,156.46,0.0
1469,2031,1096,1,20.16,0.0
1470,2032,1073,1,116.43,0.0
1471,2033,1057,1,194.48,0.0
1471,2033,1085,1,46.31,0.0
1473,2034,1082,1,52.97,0.0
1473,2034,1057,1,194.48,0.0
1473,2034,1038,1,1082.55,0.0
1476,2035,1014,1,67.55,0.0
1477,2036,1013,1,86.41,0.0
1478,2037,1080,1,13.23,0.0
1479,2038,1067,1,196.26,0.0
1479,2038,1060,1,86.84,0.0
1481,2039,1029,1,1060.03,0.0
1482,2040,1024,1,36.24,0.0
1483,2041,1026,3,647.46,0.0
1484,2042,1078,1,55.06,0.0
1485,2043,1005,1,81.69,0.0
1485,2043,1046,1,639.26,0.0
1487,2044,1008,3,41.08,0.0
1487,2044,1021,3,59.85,0.0
1489,2045,1061,1,156.46,0.0
1490,2046,1036,1,354.4,0.0
1490,2046,1018,1,82.3,0.0
1490,2046,1062,1,247.15,0.0
1493,2047,1049,1,99.06,0.0
1493,2047,1035,1,100.58,0.0
1495,2048,1087,1,37.24,0.0
1496,2049,1018,1,82.3,0.0
1497,2050,1048,2,749.58,0.0
1497,2050,1060,1,86.84,0.0
1499,2051,1029,1,1060.03,0.0
1499,2051,1001,3,36.36,0.0
1501,2052,1025,1,66.38,0.0
1502,2053,1065,1,123.39,0.0
1503,2054,1033,1,873.93,0.0
1503,2054,1076,2,77.95,0.0
1505,2055,1091,1,55.48,0.0
1506,2056,1034,1,479.4,0.0
1507,2057,1001,1,36.36,0.0
1507,2057,1070,3,66.74,0.0
1509,2058,1046,2,639.26,0.0
1509,2058,1012,1,44.35,0.0
1511,2059,1026,1,647.46,0.0
1512,2060,1019,1,39.27,0.0
1512,2060,1094,1,85.98,0.0
1514,2061,1016,1,77.28,0.0
1515,2062,1063,1,21.75,0.0
1516,2063,1036,1,354.4,0.0
1517,2064,1042,1,227.11,0.0
1518,2065,1033,1,873.93,0.0
1519,2066,1052,1,150.08,0.0
